time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1679068642175253800,394.9762536621094,4.6579999923706055,1.1501137018203735,153.1868133544922,590.8691875599179,8.5131411,47.4067391
1679068642677543000,395.47854296875,4.675000190734863,1.1476446390151978,152.41598510742188,590.8691875599179,8.5131465,47.4067348
1679068643227316700,396.02831665039065,4.632999897003174,1.1436558961868286,150.9586639404297,590.8691875599179,8.5131526,47.4067312
1679068643755330800,396.55633081054685,4.638999938964844,1.14218008518219,150.17466735839844,590.8082243358243,8.5131586,47.4067268
1679068644278314800,397.0793146972656,4.585000038146973,1.1385785341262817,148.85020446777344,590.8082243358243,8.513165,47.4067231
1679068644821342700,397.6223427734375,4.577000141143799,1.1376094818115234,148.28810119628906,590.8082243358243,8.5131701,47.4067195
1679068645326287600,398.1272875976563,4.540999889373779,1.1325961351394653,147.37266540527344,590.8082243358243,8.5131762,47.4067148
1679068645849296600,398.6502966308594,4.53000020980835,1.1312628984451294,147.0694122314453,590.7842746180737,8.5131798,47.4067118
1679068646377312800,399.1783127441406,4.515999794006348,1.1310795545578003,146.84722900390625,590.7842746180737,8.513183,47.4067088
1679068646900260600,399.70126049804685,4.494999885559082,1.1305280923843384,146.56968688964844,590.7842746180737,8.5131883,47.4067038
1679068647444329700,400.2453298339844,4.468999862670898,1.1291629076004028,146.0439453125,590.7494387861096,8.5131936,47.406699
1679068647953300700,400.75430078125,4.446000099182129,1.1293666362762451,145.74105834960938,590.7494387861096,8.5131986,47.4066943
1679068648494186200,401.2951862792969,4.466000080108643,1.1313629150390625,145.17552185058594,590.8212878468316,8.5132035,47.4066897
1679068649017177000,401.81817700195313,4.480000019073486,1.1799999475479126,138.8629913330078,590.8212878468316,8.5132086,47.4066849
1679068649545194000,402.34619409179686,4.501999855041504,0.9866592884063721,138.48410034179688,590.8387058929142,8.5132164,47.406679
1679068650072170000,402.873169921875,4.519000053405762,1.0022220611572266,138.78521728515625,590.8104015862573,8.5132189,47.4066767
1679068650617093000,403.41809301757814,4.5279998779296875,1.0236896276474,139.27603149414062,590.8104015862573,8.5132214,47.4066745
1679068651162089500,403.96308935546875,4.526000022888184,1.0273587703704834,139.8964385986328,590.6231600986428,8.5132306,47.4066671
1679068651667096600,404.4680966796875,4.548999786376953,1.0331825017929077,140.28448486328125,590.6231600986428,8.5132359,47.4066625
1679068652210127600,405.01112768554685,4.557000160217285,1.050063133239746,141.1355743408203,590.6231600986428,8.5132402,47.4066582
1679068652739117600,405.54011767578123,4.565000057220459,1.0599147081375122,141.8560791015625,590.6231600986428,8.5132441,47.406654
1679068653248000000,406.049,4.559999942779541,1.0703831911087036,142.50445556640625,590.6231600986428,8.5132464,47.4066516
1679068653783000000,406.584,4.5970001220703125,1.078474760055542,143.32443237304688,590.6231600986428,8.5132517,47.4066459
1679068654321088500,407.12208862304686,4.614999771118164,1.085639238357544,144.90310668945312,590.594856513689,8.5132567,47.4066399
1679068654829144600,407.63014453125,4.666999816894531,1.0859824419021606,146.05374145507812,590.594856513689,8.5132608,47.4066342
1679068655392133600,408.19313354492186,4.685999870300293,1.0751341581344604,148.44435119628906,590.5012376385947,8.5132642,47.4066282
1679068655972149500,408.7731494140625,4.7270002365112305,1.0505475997924805,151.33502197265625,590.5012376385947,8.5132696,47.4066183
1679068656515074000,409.31607397460937,4.796000003814697,1.0322322845458984,154.5567626953125,590.5012376385947,8.5132699,47.4066138
1679068657039060200,409.8400603027344,4.815999984741211,1.0236854553222656,156.79505920410156,590.488174622173,8.5132701,47.4066097
1679068658083000000,410.884,4.896999835968018,1.0027228593826294,161.6578826904297,590.488174622173,8.5132693,47.4065998
1679068659136465400,411.93746533203125,4.868000030517578,0.9658834934234619,168.90435791015625,590.5055919818881,8.5132643,47.4065908
